City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Santa Lucia,ES,27.9117,-15.5407,62.76,56,20,28.77,few clouds
346,Nicoya,CR,10.1483,-85.452,85.55,47,13,18.34,few clouds
347,Maykor,RU,59.0059,55.88,24.17,94,100,6.38,overcast clouds
348,Ostrovnoy,RU,68.0531,39.5131,24.69,94,100,12.73,light snow
349,Saint-Francois,FR,46.4154,3.9054,54.48,80,100,1.14,overcast clouds
350,Newport,GB,51.5877,-2.9984,52.63,92,100,5.35,overcast clouds
351,Aklavik,CA,68.2191,-135.0107,-0.26,97,100,6.69,overcast clouds
352,Krutinka,RU,56.0055,71.5113,18.59,94,100,10.58,overcast clouds
353,Dondo,MZ,-19.6094,34.7431,81.91,70,0,8.28,clear sky
354,Pimentel,PE,-6.8367,-79.9342,75.49,73,0,2.3,clear sky
355,Mabaruma,GY,8.2,-59.7833,85.95,61,40,7.36,scattered clouds
356,Taoudenni,ML,22.6783,-3.9836,79.43,11,0,15.64,clear sky
357,Naze,JP,28.3667,129.4833,54.7,68,0,4.41,clear sky
358,Kahului,US,20.8947,-156.47,70.84,84,20,4.61,few clouds
359,Ribeira Grande,PT,38.5167,-28.7,61.2,72,40,14.97,scattered clouds
360,Vestmannaeyjar,IS,63.4427,-20.2734,40.19,81,20,13.8,few clouds
361,Pemba,MZ,-12.974,40.5178,81.3,83,75,5.75,broken clouds
362,Pangnirtung,CA,66.1451,-65.7125,3.2,85,75,10.36,light snow
363,Sioux Lookout,CA,50.1001,-91.917,0.91,88,59,6.71,broken clouds
364,Puerto Narino,CO,-3.7703,-70.3831,84.15,59,93,1.83,overcast clouds
365,Amapa,BR,1.0,-52.0,85.51,63,52,5.06,broken clouds
366,Svoge,BG,42.9667,23.35,39.9,81,91,3.56,overcast clouds
367,Omboue,GA,-1.5746,9.2618,77.9,89,100,8.88,light rain
368,Macenta,GN,8.5435,-9.471,90.68,34,99,1.14,overcast clouds
369,Beringovskiy,RU,63.05,179.3167,9.18,95,100,11.9,overcast clouds
370,Itupiranga,BR,-5.1347,-49.3267,80.92,74,98,3.15,overcast clouds
371,Maumere,ID,-8.6199,122.2111,79.86,84,34,8.59,scattered clouds
372,Muros,ES,42.7762,-9.0603,52.84,75,6,20.02,clear sky
373,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,63,56,6.69,broken clouds
374,Hyeres,FR,43.1167,6.1167,57.43,69,75,8.05,broken clouds
375,Mount Isa,AU,-20.7333,139.5,82.17,23,4,8.05,clear sky
376,Itaporanga,BR,-7.3044,-38.1503,94.93,32,78,3.87,broken clouds
377,Brae,GB,60.3964,-1.353,44.51,86,100,28.68,overcast clouds
378,Najran,SA,17.4924,44.1277,74.1,16,0,9.57,clear sky
379,Whitefish,US,48.4111,-114.3376,38.21,98,100,0.0,mist
380,Biltine,TD,14.5333,20.9167,96.89,6,99,7.81,overcast clouds
381,Lewistown,US,40.5992,-77.5714,40.78,55,0,9.22,clear sky
382,Mecca,SA,21.4267,39.8261,85.78,33,1,16.71,clear sky
383,Salinopolis,BR,-0.6136,-47.3561,83.5,71,97,8.55,overcast clouds
384,Kudahuvadhoo,MV,2.6708,72.8944,82.47,75,36,15.37,scattered clouds
385,Blairmore,CA,49.6,-114.4353,19.53,94,100,2.84,light snow
386,Leningradskiy,RU,69.3833,178.4167,-1.95,98,100,6.02,overcast clouds
387,Mazatlan,MX,23.2167,-106.4167,72.91,65,20,1.01,few clouds
388,Blagoyevo,RU,63.3667,47.9167,25.57,98,100,2.53,overcast clouds
389,Horni Plana,CZ,48.7674,14.0326,40.87,44,3,7.29,clear sky
390,Durmersheim,DE,48.9386,8.274,53.33,47,0,5.91,clear sky
391,Gouyave,GD,12.1646,-61.7296,79.07,78,53,18.9,broken clouds
392,Fort Walton Beach,US,30.4058,-86.6188,72.52,40,75,8.05,light intensity drizzle
393,Vardo,NO,70.3705,31.1107,26.58,80,40,12.66,light snow
394,Marienburg,PL,54.0359,19.0266,40.84,84,11,10.04,few clouds
395,Leshukonskoye,RU,64.8989,45.7622,27.27,97,100,2.24,overcast clouds
396,Kibala,TD,9.1104,18.3463,102.96,9,38,5.03,scattered clouds
397,Alpoyeca,MX,17.6667,-98.5167,79.99,43,0,1.28,clear sky
398,Petatlan,MX,17.5167,-101.2667,84.0,41,0,3.8,clear sky
399,Vostok,RU,46.4856,135.8833,1.72,98,79,5.59,broken clouds
400,Mahibadhoo,MV,3.7833,72.9667,82.92,72,57,20.24,broken clouds
401,Polunochnoye,RU,60.8697,60.4153,21.65,95,100,2.42,overcast clouds
402,Shanhetun,CN,44.7,127.2,16.41,87,27,8.48,scattered clouds
403,Maldonado,UY,-34.6667,-54.9167,74.59,39,1,5.14,clear sky
404,Noumea,NC,-22.2763,166.4572,81.0,99,80,3.51,broken clouds
405,Pihani,IN,27.6333,80.2,69.76,39,1,3.29,clear sky
406,Lakhdenpokhya,RU,61.5198,30.1992,32.83,91,97,10.27,overcast clouds
407,Pevek,RU,69.7008,170.3133,-14.28,100,97,1.03,overcast clouds
408,Mopti,ML,14.6667,-4.0,94.44,12,92,15.55,overcast clouds
409,Aguilas,ES,37.4063,-1.5829,71.2,67,100,7.74,overcast clouds
410,San Rafael,AR,-34.6177,-68.3301,83.14,36,0,6.98,clear sky
411,Nakamura,JP,32.9833,132.9333,38.68,73,0,4.7,clear sky
412,Bismil,TR,37.8486,40.6658,51.42,82,89,12.62,light rain
413,Margate,GB,51.3813,1.3862,54.88,73,97,1.99,overcast clouds
414,Sawtell,AU,-30.3833,153.1,68.18,88,21,0.0,few clouds
415,Nizhniy Kuranakh,RU,58.8353,125.4869,7.3,98,100,2.21,light snow
416,Tacoronte,ES,28.4769,-16.4102,66.56,75,40,23.0,scattered clouds
417,Isangel,VU,-19.55,169.2667,79.36,85,39,6.04,scattered clouds
418,Dhidhdhoo,MV,6.8833,73.1,82.89,65,29,8.12,scattered clouds
419,Roanne,FR,46.0,4.0,55.81,68,94,3.89,overcast clouds
420,Masallatah,LY,32.6167,14.0,58.78,39,0,9.82,clear sky
421,Maryville,US,35.7565,-83.9705,70.27,32,20,13.8,few clouds
422,Saint-Leu,RE,-21.15,55.2833,79.66,88,36,13.76,scattered clouds
423,Pacific Grove,US,36.6177,-121.9166,55.98,87,0,3.44,clear sky
424,Kangaatsiaq,GL,68.3065,-53.4641,11.21,84,100,16.62,overcast clouds
425,Butembo,CD,0.15,29.2833,65.88,73,80,3.24,broken clouds
426,Mangrol,IN,21.1167,70.1167,78.48,41,0,10.63,clear sky
427,Plettenberg Bay,ZA,-34.0527,23.3716,68.49,79,57,4.18,broken clouds
428,Valdivia,CL,-39.8142,-73.2459,68.09,56,100,6.55,overcast clouds
429,Bayanday,RU,53.0661,105.5139,-13.86,100,59,3.62,broken clouds
430,Marzuq,YE,14.4,46.4667,69.4,45,4,11.54,clear sky
431,Uyemskiy,RU,64.4743,40.8524,32.05,86,75,2.24,light snow
432,Quisqueya,DO,18.5554,-69.4081,86.14,44,7,9.28,clear sky
433,Cikupa,ID,-6.2364,106.5083,80.37,85,100,7.76,overcast clouds
434,Juba,SS,4.8517,31.5825,90.5,33,62,11.34,broken clouds
435,Belmonte,BR,-15.8631,-38.8828,79.3,67,97,7.29,light rain
436,Cherskiy,RU,68.75,161.3,-23.94,100,45,1.43,scattered clouds
437,Cururupu,BR,-1.8283,-44.8683,85.96,63,94,6.4,overcast clouds
438,Umea,SE,63.8284,20.2597,31.93,59,0,5.75,clear sky
439,Pointe Michel,DM,15.25,-61.3833,79.68,76,40,17.16,scattered clouds
440,Samana,DO,19.2056,-69.3369,82.62,83,20,11.5,few clouds
441,Sinnamary,GF,5.3833,-52.95,79.0,88,96,8.66,overcast clouds
442,San Carlos De Bariloche,AR,-41.1456,-71.3082,65.95,45,40,27.63,scattered clouds
443,Abu Dhabi,AE,24.4667,54.3667,73.51,80,0,4.61,clear sky
444,Rio De Janeiro,BR,-22.9028,-43.2075,96.8,49,20,13.8,few clouds
445,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,80.26,84,100,3.96,overcast clouds
446,Kieta,PG,-6.2167,155.6333,79.93,83,100,2.15,overcast clouds
447,Gavle,SE,60.6745,17.1417,34.92,84,9,5.19,clear sky
448,Arlit,NE,18.7369,7.3853,98.78,5,100,7.25,overcast clouds
449,Wanning,CN,18.8003,110.3967,71.29,87,82,1.19,broken clouds
450,Okakarara,NA,-20.5833,17.4333,77.7,54,86,6.82,overcast clouds
451,Tigil,RU,57.8,158.6667,18.07,79,54,9.91,broken clouds
452,Barsovo,RU,61.1667,73.1667,30.33,92,100,15.32,overcast clouds
453,Tezu,IN,27.9167,96.1667,65.23,32,2,5.12,clear sky
454,Fare,PF,-16.7,-151.0167,80.4,78,39,14.16,light rain
455,Alta Floresta,BR,-9.8756,-56.0861,76.59,85,96,5.32,overcast clouds
456,Faya,SA,18.3851,42.4509,64.92,56,1,7.87,clear sky
457,Aguimes,ES,27.9054,-15.4461,67.66,56,20,28.77,few clouds
458,Bathsheba,BB,13.2167,-59.5167,80.31,75,12,21.81,few clouds
459,Sorland,NO,67.667,12.6934,35.67,65,100,5.88,overcast clouds
460,Coahuayana,MX,18.7333,-103.6833,81.88,37,0,2.71,clear sky
461,Sabang,ID,5.8933,95.3214,82.65,78,96,10.6,overcast clouds
462,Koygorodok,RU,60.445,50.9968,25.32,98,100,2.39,overcast clouds
463,Maniitsoq,GL,65.4167,-52.9,13.15,87,100,10.31,light snow
464,Kargasok,RU,59.0556,80.8572,25.63,95,97,7.7,overcast clouds
465,Tambilil,PH,5.9622,124.6697,78.44,75,100,4.12,overcast clouds
466,Xiaoshi,CN,41.2971,124.1209,26.62,54,0,7.05,clear sky
467,Moron,AR,-34.6534,-58.6198,81.95,60,30,8.16,scattered clouds
468,Hambantota,LK,6.1241,81.1185,79.27,80,100,7.94,overcast clouds
469,Takab,IR,36.4009,47.1133,42.8,89,100,12.26,overcast clouds
470,Katherine,AU,-14.4667,132.2667,82.72,78,100,4.61,overcast clouds
471,Jinxi,CN,30.4323,116.2922,58.15,88,100,3.44,overcast clouds
472,San Policarpo,PH,12.1791,125.5072,79.02,82,22,10.07,few clouds
473,Shache,CN,38.4167,77.2406,53.71,23,89,6.62,overcast clouds
474,Kloulklubed,PW,7.0419,134.2556,77.5,88,99,17.69,overcast clouds
475,Almeirim,BR,-1.5233,-52.5817,88.74,54,38,5.03,scattered clouds
476,Paamiut,GL,61.994,-49.6678,17.85,67,77,8.23,broken clouds
477,Hokitika,NZ,-42.7167,170.9667,58.68,87,100,2.66,overcast clouds
478,Vieksniai,LT,56.2333,22.5167,38.17,76,100,6.06,overcast clouds
479,Maceio,BR,-9.6658,-35.7353,87.24,58,75,13.8,broken clouds
480,Chapais,CA,49.7834,-74.8492,-13.22,82,100,8.97,overcast clouds
481,Manuk Mangkaw,PH,4.8,119.85,82.56,75,98,5.14,overcast clouds
482,Youghal,IE,51.95,-7.8506,51.58,83,92,13.87,light rain
483,Gamba,GA,-2.65,10.0,83.12,74,89,9.31,overcast clouds
484,Tukums,LV,56.9669,23.1553,31.35,90,36,6.51,scattered clouds
485,Tessalit,ML,20.1986,1.0114,84.13,12,100,12.28,overcast clouds
486,Zhezkazgan,KZ,47.8043,67.7144,11.34,94,56,4.81,broken clouds
487,Aswan,EG,24.0934,32.907,75.7,12,11,16.91,few clouds
488,Hays,US,30.0502,-98.0336,67.6,74,68,4.0,broken clouds
489,Waipawa,NZ,-41.4122,175.5153,50.63,81,99,2.66,overcast clouds
490,Linxi,CN,39.7,118.4333,35.4,69,0,2.57,clear sky
491,Saint-Raphael,HT,19.4333,-72.2,76.37,45,6,7.23,clear sky
492,Zlate Moravce,SK,48.3855,18.4006,44.44,46,100,7.0,overcast clouds
493,Cacu,BR,-18.5567,-51.1308,87.55,46,54,7.16,broken clouds
494,Palmer,US,42.1584,-72.3287,39.47,47,40,14.97,scattered clouds
495,Devils Lake,US,48.1128,-98.8651,3.94,78,0,3.0,clear sky
496,Havoysund,NO,70.9963,24.6622,27.48,77,100,27.11,light snow
497,Hobyo,SO,5.3505,48.5268,78.67,67,95,18.81,overcast clouds
498,Monrovia,LR,6.3005,-10.7969,87.57,62,88,8.93,overcast clouds
499,Mackay,AU,-21.15,149.2,80.69,91,81,15.01,broken clouds
500,Conceicao Do Araguaia,BR,-8.2578,-49.2647,87.26,57,97,7.02,overcast clouds
501,Surgut,RU,61.25,73.4167,30.38,74,75,11.18,broken clouds
502,Koroni,GR,36.8,21.95,55.08,70,57,11.21,broken clouds
503,Kalmunai,LK,7.4167,81.8167,75.79,89,98,11.92,overcast clouds
504,Lubango,AO,-14.9172,13.4925,63.73,90,100,2.55,moderate rain
505,Laguna,US,38.421,-121.4238,58.82,80,0,4.61,clear sky
506,Jieshi,CN,22.8134,115.8257,69.94,81,92,4.9,overcast clouds
507,Angermunde,DE,53.015,13.9992,41.02,72,6,8.93,clear sky
508,Prince Rupert,CA,54.3161,-130.3201,39.02,87,95,4.0,overcast clouds
509,Iqaluit,CA,63.7506,-68.5145,-5.31,76,100,4.09,overcast clouds
510,Halvad,IN,23.0167,71.1833,76.69,29,0,7.09,clear sky
511,Colonia,DE,50.9333,6.95,56.97,23,0,6.91,clear sky
512,Port Hardy,CA,50.6996,-127.4199,42.98,93,100,5.75,light rain
513,Ayolas,PY,-27.4,-56.9,92.97,48,5,4.25,clear sky
514,Parana,AR,-31.732,-60.5238,90.57,41,2,5.75,clear sky
515,Henties Bay,NA,-22.116,14.2845,65.86,74,2,12.84,clear sky
516,Padang,ID,-0.9492,100.3543,77.05,87,100,2.53,moderate rain
517,Sambava,MG,-14.2667,50.1667,76.77,90,100,6.08,moderate rain
518,Kinango,KE,-4.1372,39.3153,77.07,73,100,11.88,overcast clouds
519,Ambilobe,MG,-13.2,49.05,74.61,94,100,7.38,light rain
520,Narasannapeta,IN,18.4167,84.05,76.03,72,82,4.74,broken clouds
521,Homer,US,59.6425,-151.5483,35.76,88,100,4.61,moderate rain
522,Sola,VU,-13.8833,167.55,81.9,73,99,9.62,overcast clouds
523,Benguela,AO,-12.5763,13.4055,82.08,74,75,9.46,broken clouds
524,Namibe,AO,-15.1961,12.1522,78.62,70,21,12.82,few clouds
525,Port Moresby,PG,-9.4431,147.1797,77.05,88,100,4.05,overcast clouds
526,Balkhash,KZ,46.844,74.9804,29.73,88,81,7.18,broken clouds
527,Palmerston,AU,-12.486,130.9833,82.89,86,100,8.05,overcast clouds
528,Tulagi,SB,-9.0996,160.1476,83.16,74,100,7.52,overcast clouds
529,Abha,SA,18.2164,42.5053,64.65,55,0,9.22,clear sky
530,San Clemente,US,33.427,-117.612,69.64,81,75,3.0,broken clouds
531,Jamsa,FI,61.8642,25.19,32.72,77,7,9.04,clear sky
532,Byron Bay,AU,-28.65,153.6167,72.88,91,97,3.33,overcast clouds
533,Sao Filipe,CV,14.8961,-24.4956,75.49,63,0,15.68,clear sky
534,San Andres,CO,12.5847,-81.7006,82.42,74,75,13.8,broken clouds
535,Penzance,GB,50.1186,-5.5371,49.32,76,20,19.57,few clouds
536,Novokuznetsk,RU,53.7557,87.1099,22.19,57,100,11.77,overcast clouds
537,Poum,NC,-20.2333,164.0167,80.67,74,100,9.01,overcast clouds
538,Bulgan,MN,48.8125,103.5347,1.2,83,66,5.37,broken clouds
539,San Juan Del Cesar,CO,10.7711,-73.0031,88.45,50,97,10.65,overcast clouds
540,Sumbe,AO,-11.2061,13.8437,82.94,73,71,9.91,broken clouds
541,Hayvoron,UA,48.3396,29.8679,35.24,87,96,7.36,overcast clouds
542,Mujiayingzi,CN,42.1167,118.7833,33.19,37,1,12.55,clear sky
543,Ketchikan,US,55.3422,-131.6461,37.38,100,100,3.44,overcast clouds
544,Puerto Gaitan,CO,4.3133,-72.0816,75.43,85,100,5.66,overcast clouds
545,Pendleton,US,45.6721,-118.7886,46.0,92,100,8.99,light rain
546,Bagdarin,RU,54.4333,113.6,1.87,88,100,5.46,overcast clouds
547,Campbell River,CA,50.0163,-125.2446,43.45,89,99,4.12,overcast clouds
548,Manaure,CO,11.7751,-72.4445,87.46,56,85,16.26,overcast clouds
549,Buin,CL,-33.7333,-70.75,81.05,30,0,7.74,clear sky
550,Xuddur,SO,4.1213,43.8894,85.93,16,90,11.83,overcast clouds
551,Jiazi,CN,22.8779,116.067,64.87,80,94,5.08,overcast clouds
552,Urumqi,CN,43.801,87.6005,29.35,93,70,0.0,mist
553,Cam Ranh,VN,11.9214,109.1591,75.16,78,20,6.91,few clouds
554,Inirida,CO,3.8653,-67.9239,84.51,70,98,3.06,moderate rain
555,Winnemucca,US,40.973,-117.7357,45.1,65,0,0.0,clear sky
556,Aljezur,PT,37.3191,-8.8033,58.82,60,44,24.27,scattered clouds
557,Nacala,MZ,-14.5428,40.6728,78.58,78,100,4.59,overcast clouds
558,Kalanchak,UA,46.2562,33.2907,38.41,88,100,11.32,overcast clouds
559,North Myrtle Beach,US,33.816,-78.68,77.34,53,0,9.22,clear sky
560,Yeroham,IL,30.9872,34.9314,49.53,65,31,18.12,scattered clouds
561,Bluefields,NI,12.0137,-83.7635,80.67,74,75,9.22,broken clouds
562,Pavilosta,LV,56.8879,21.1859,37.35,90,21,13.6,few clouds
563,Ndola,ZM,-12.9587,28.6366,67.73,93,96,2.17,moderate rain
564,Chumikan,RU,54.7183,135.315,0.41,88,17,11.34,few clouds
565,Domoni,KM,-12.2569,44.5319,79.43,85,100,8.43,light rain
566,Codrington,AU,-38.2667,141.9667,70.38,65,100,8.25,overcast clouds
567,Kjollefjord,NO,70.9457,27.3465,28.22,80,40,19.57,light snow
568,Seredeyskiy,RU,54.0507,35.2318,30.11,90,100,2.64,overcast clouds
569,Makakilo City,US,21.3469,-158.0858,71.29,80,0,5.75,clear sky
570,Wenling,CN,28.3669,121.36,54.28,87,31,3.47,scattered clouds
571,Leiyang,CN,26.4024,112.8591,63.55,94,18,3.51,few clouds
572,Shieli,KZ,44.1667,66.75,48.88,60,35,0.6,scattered clouds
573,Muisne,EC,0.6,-80.0333,78.69,83,92,3.4,light rain
574,Srandakan,ID,-7.9386,110.2506,79.47,85,100,5.28,moderate rain
575,Pokhara,NP,28.2333,83.9833,58.3,62,32,6.55,scattered clouds
576,Darhan,MN,49.4867,105.9228,7.56,87,100,3.18,overcast clouds
577,Okhotsk,RU,59.3833,143.3,15.24,84,100,10.87,overcast clouds
578,Gorontalo,ID,0.5412,123.0595,74.66,95,97,3.44,overcast clouds
579,Esperance,AU,-33.8667,121.9,62.65,65,61,12.93,broken clouds
580,Mossendjo,CG,-2.9506,12.7261,79.81,82,99,3.98,light rain
581,San Ignacio,BZ,17.1561,-89.0714,77.14,78,20,4.61,few clouds
582,Tommot,RU,58.9564,126.2925,7.21,97,100,1.36,light snow
583,Sangar,RU,63.9242,127.4739,-9.63,96,100,3.0,overcast clouds
584,Mahanoro,MG,-19.9,48.8,79.18,81,56,4.94,broken clouds
585,Katsuura,JP,35.1333,140.3,47.19,57,11,15.68,few clouds
586,Praya,CV,14.9215,-23.5087,79.34,61,40,29.93,haze
587,Waynesboro,US,38.0685,-78.8895,61.23,59,75,10.36,broken clouds
588,Hualmay,PE,-11.0964,-77.6139,75.54,75,99,5.66,overcast clouds
589,Axim,GH,4.8699,-2.2405,83.75,69,58,12.1,broken clouds
590,Cotacachi,EC,0.3,-78.2667,65.75,65,91,4.03,light rain
591,Cuenca,EC,-2.8833,-78.9833,59.95,83,100,4.74,light rain
592,Linares,CL,-35.85,-71.6,81.73,36,1,7.07,clear sky
593,Udachnyy,RU,66.4167,112.4,-21.12,100,100,2.1,overcast clouds
594,Banda Aceh,ID,5.5577,95.3222,79.88,81,93,6.44,overcast clouds
595,Smithers,CA,54.7804,-127.1743,32.32,100,100,0.0,light intensity drizzle
596,Karpathos,GR,35.507,27.2132,51.76,62,75,16.11,broken clouds
597,Richards Bay,ZA,-28.783,32.0377,77.99,74,0,14.63,clear sky
598,Baykit,RU,61.67,96.37,-2.33,100,100,1.3,overcast clouds
599,Polignano A Mare,IT,40.9959,17.2159,54.01,60,100,3.65,overcast clouds
600,Koungou,YT,-12.7336,45.2042,78.51,89,40,14.97,light rain
601,Sai Buri,TH,6.7013,101.6168,78.08,82,50,5.61,scattered clouds
602,Cavalcante,BR,-13.7975,-47.4583,74.68,74,100,1.5,overcast clouds
603,Charters Towers,AU,-20.1,146.2667,79.29,68,49,6.51,scattered clouds
604,Tashla,RU,51.7716,52.7427,15.06,98,83,5.37,broken clouds
605,Seshcha,RU,53.7361,33.3387,27.64,96,100,3.53,overcast clouds
606,Muscatine,US,41.4667,-91.1335,34.38,68,75,11.5,broken clouds
607,Pandamatenga,BW,-18.5278,25.627,76.96,67,100,4.72,overcast clouds
608,Tobermory,CA,45.2501,-81.6665,12.31,74,9,7.47,clear sky
609,Batemans Bay,AU,-35.7167,150.1833,71.2,94,93,7.56,overcast clouds
610,Sotnikovo,RU,51.8845,107.4791,12.29,40,20,11.18,few clouds
611,Voznesenye,RU,61.0106,35.4781,29.41,98,100,4.68,light snow
612,Cubuk,TR,40.2386,33.0322,33.71,69,75,11.5,broken clouds
613,Koupela,BF,12.1794,-0.3517,101.75,8,57,3.8,broken clouds
614,Nanaimo,CA,49.1663,-123.936,44.83,98,89,1.01,overcast clouds
615,Rudnya,RU,54.947,31.0934,24.3,94,43,4.88,scattered clouds
616,Kikwit,CD,-5.041,18.8162,84.92,69,57,1.61,broken clouds
617,Kysyl-Syr,RU,63.8986,122.7617,-15.92,100,98,4.85,overcast clouds
618,Kutum,SD,14.2,24.6667,86.4,8,60,13.24,broken clouds
619,Ozorkow,PL,51.9634,19.2914,33.96,84,10,6.29,clear sky
620,Gela,IT,37.0803,14.2307,55.94,73,100,7.11,overcast clouds
621,Savonlinna,FI,61.8699,28.88,32.05,74,100,6.91,overcast clouds
622,Mandera,KE,3.9366,41.867,91.99,9,24,11.68,few clouds
623,Vitim,RU,59.4511,112.5578,10.35,93,100,11.03,light snow
624,Half Moon Bay,US,37.4636,-122.4286,53.71,89,100,10.36,mist
625,Novikovo,RU,51.1537,37.8879,32.76,98,100,11.32,light snow
626,Kijabe,KE,-0.933,36.5758,73.56,63,60,7.0,broken clouds
627,Ararat,AM,39.8317,44.7049,55.74,55,100,17.54,overcast clouds
628,Kasongo,CD,-4.45,26.6667,77.58,81,11,2.64,few clouds
629,Bindi,SL,9.9167,-11.45,100.89,18,48,1.63,scattered clouds
630,Lavrentiya,RU,65.5833,-171.0,2.53,94,34,8.79,scattered clouds
631,Havelock,US,34.8791,-76.9013,78.06,43,0,10.36,clear sky
632,Astoria,US,46.1879,-123.8313,44.91,95,100,3.44,moderate rain
633,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,96.84,36,5,6.93,clear sky
634,Tutoia,BR,-2.7619,-42.2744,89.58,67,88,11.36,moderate rain
635,Acapulco,MX,16.8634,-99.8901,84.02,58,0,0.0,clear sky
636,Walcz,PL,53.2779,16.4712,39.11,67,6,6.82,clear sky
637,Mwanza,TZ,-2.5167,32.9,76.06,64,18,8.43,few clouds
638,Shingu,JP,33.7333,135.9833,40.21,81,1,6.29,clear sky
639,Rocha,UY,-34.4833,-54.3333,77.77,39,0,7.94,clear sky
640,Northam,GB,51.0333,-4.2167,49.62,90,100,14.79,overcast clouds
641,Mayskiy,RU,47.6931,40.1025,40.44,86,100,6.82,light rain
642,Duldurga,RU,50.6761,113.5931,11.28,60,85,22.7,overcast clouds
643,Vung Tau,VN,10.346,107.0843,80.13,77,51,22.79,broken clouds
644,Gossas,SN,14.4912,-16.0642,100.98,10,0,7.29,clear sky
645,Stephenville,US,32.2207,-98.2023,70.14,42,0,10.36,clear sky
646,Menongue,AO,-14.6585,17.691,74.03,77,100,6.93,light rain
647,Panacan,PH,9.2463,118.4082,79.09,88,18,8.79,few clouds
648,Baruun-Urt,MN,46.6806,113.2792,15.6,66,98,22.08,overcast clouds
649,Ankara,TR,39.9199,32.8543,35.15,59,75,13.8,broken clouds
650,Zhigansk,RU,66.7697,123.3711,-25.24,99,95,7.05,overcast clouds
651,Chiredzi,ZW,-21.05,31.6667,89.37,31,1,7.23,clear sky
652,Port Blair,IN,11.6667,92.75,80.64,89,40,2.3,mist
653,Harrison,US,30.4091,-89.0436,71.31,44,0,0.0,clear sky
654,Dudinka,RU,69.4058,86.1778,-11.38,97,100,8.25,overcast clouds
655,Gillette,US,44.2911,-105.5022,34.72,75,0,17.27,clear sky
656,Nome,US,64.5011,-165.4064,19.47,74,0,9.22,clear sky
657,Inhuma,BR,-6.6683,-41.7078,86.07,52,70,2.26,light rain
658,Coffs Harbour,AU,-30.3,153.1333,68.13,94,23,0.0,few clouds
659,Port Hedland,AU,-20.3167,118.5667,84.25,89,75,6.91,broken clouds
660,Puerto Rondon,CO,6.2805,-71.1,90.12,47,95,5.64,overcast clouds
661,Trinidad,BO,-14.8333,-64.9,84.18,79,75,6.91,broken clouds
662,Ust-Tsilma,RU,65.441,52.1498,5.77,99,90,4.43,overcast clouds
663,Maniwaki,CA,46.3834,-75.966,7.34,56,45,9.22,scattered clouds
664,Asilah,MA,35.465,-6.0348,67.86,75,60,17.81,broken clouds
665,Honggang,CN,46.4667,124.8667,21.02,77,95,13.24,overcast clouds
666,Mvuma,ZW,-19.2792,30.5283,74.28,53,93,2.28,overcast clouds
667,Kaeo,NZ,-35.1,173.7833,67.32,71,44,13.98,scattered clouds
668,Saramech,AM,40.7749,44.2222,43.38,97,92,4.43,overcast clouds
669,Yanam,IN,16.7333,82.2167,77.4,76,78,4.81,broken clouds
670,Talara,PE,-4.5772,-81.2719,88.56,51,0,8.05,clear sky
671,Maridi,SS,4.9158,29.4742,74.34,71,96,3.91,light rain
672,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,73,20,13.8,few clouds
673,Pingyi,CN,35.5006,117.6308,54.72,27,100,8.01,overcast clouds
674,Burayevo,RU,55.8407,55.4083,11.91,99,53,4.65,broken clouds
675,San Carlos Del Zulia,VE,9.0,-71.9135,84.87,66,92,4.21,overcast clouds
676,Taltal,CL,-25.4,-70.4833,70.16,75,25,5.57,scattered clouds
677,Gergebil,RU,42.5047,47.0661,36.09,53,68,7.38,broken clouds
678,Nhulunbuy,AU,-12.2333,136.7667,83.01,89,88,6.91,overcast clouds
679,Issia,CI,6.4922,-6.5856,97.16,30,89,6.4,overcast clouds
680,Labuhan,ID,-6.8844,112.2051,78.31,86,100,9.35,overcast clouds
681,Satrikh,IN,26.8667,81.2,69.87,38,0,5.39,clear sky
682,Pathein,MM,16.7833,94.7333,75.06,74,75,5.91,broken clouds
683,Vangaindrano,MG,-23.35,47.6,76.82,90,62,4.5,light rain
684,Dauphin,CA,51.1494,-100.0502,-0.26,50,0,9.22,clear sky
685,Nyurba,RU,63.2842,118.3319,-0.09,98,100,5.06,overcast clouds
686,Leh,IN,34.1667,77.5833,10.96,75,72,2.59,broken clouds
687,San Patricio,US,28.017,-97.5169,71.69,72,55,4.65,broken clouds
688,Zhanaozen,KZ,43.3,52.8,60.94,38,100,22.03,overcast clouds
689,Alihe,CN,50.5667,123.7167,12.22,98,100,2.26,snow
690,Sulangan,PH,11.1373,123.7228,79.56,79,1,15.66,clear sky
691,Mombetsu,JP,44.3525,143.3525,17.85,87,67,8.39,broken clouds
692,Luanda,AO,-8.8368,13.2343,86.0,70,40,13.8,scattered clouds
693,Yumaguzino,RU,52.9041,56.3933,15.8,97,51,3.56,broken clouds
694,Qasigiannguit,GL,68.8193,-51.1922,21.45,94,99,3.27,overcast clouds
695,Tuy Hoa,VN,13.0833,109.3,72.86,89,58,3.67,broken clouds
696,Galle,LK,6.0367,80.217,80.17,81,99,6.62,overcast clouds
